"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.999825125E1,-1.147663422E0,3.421884155E-1,1.018856277E1,1.025870536E1
6.000825125E1,-1.095571747E0,3.529660034E-1,1.014156052E1,1.020666998E1
6.001825125E1,-1.063089294E0,3.275189209E-1,1.007779312E1,1.013900102E1
6.002825025E1,-1.058149567E0,3.152444458E-1,9.999356232E0,1.006012846E1
6.003825025E1,-1.082997894E0,3.065625000E-1,9.909992065E0,9.973705818E0
6.004824925E1,-1.104253693E0,2.670446777E-1,9.869725800E0,9.934896901E0
6.005824925E1,-1.104403381E0,2.453398132E-1,9.808203735E0,9.873234473E0
6.006824925E1,-1.094523926E0,2.555186462E-1,9.761650543E0,9.826143380E0
6.007824825E1,-1.068927155E0,2.588117981E-1,9.650581512E0,9.713048560E0
6.008824825E1,-1.113534393E0,2.237846375E-1,9.608069916E0,9.674970073E0
6.009824825E1,-9.060658264E-1,2.576142883E-1,9.845775604E0,9.890733929E0
6.010824725E1,-8.881031799E-1,3.182382202E-1,9.577234039E0,9.623586372E0
6.011824725E1,-8.779243469E-1,3.170407104E-1,9.526938629E0,9.572555856E0
6.012824725E1,-8.767268372E-1,4.061054993E-1,9.640103302E0,9.688403547E0
6.013824625E1,-9.422904968E-1,5.110372925E-1,9.489067383E0,9.549422511E0
6.014824625E1,-9.846524048E-1,4.284091187E-1,9.417216797E0,9.478240709E0
6.015824625E1,-1.001267853E0,5.471122742E-1,9.415719910E0,9.484600707E0
6.016824525E1,-1.013991394E0,5.388793945E-1,9.500743103E0,9.569884485E0
6.017824525E1,-1.063987427E0,4.454736328E-1,9.529483337E0,9.599039987E0
6.018824525E1,-1.050365753E0,4.517605591E-1,9.618697815E0,9.686418506E0
6.019824425E1,-1.008153534E0,4.510121155E-1,9.629475403E0,9.692604501E0
6.020824425E1,-9.978250122E-1,4.107458496E-1,9.606273651E0,9.666688180E0
6.021824425E1,-1.056353302E0,3.844006348E-1,9.649683380E0,9.714938779E0
6.022824325E1,-1.162781982E0,3.736230469E-1,9.700278168E0,9.776863129E0
6.023824325E1,-1.231938171E0,3.347039795E-1,9.776320038E0,9.859317010E0
6.024824325E1,-1.216220856E0,2.917433167E-1,9.769584045E0,9.849318746E0
6.025824225E1,-1.144220581E0,2.878514099E-1,9.754016418E0,9.825117580E0
6.026824225E1,-1.033001862E0,3.032693481E-1,9.759255524E0,9.818458816E0
6.027824225E1,-1.002165985E0,3.400927734E-1,9.730365601E0,9.787748182E0
6.028824125E1,-9.810598755E-1,3.623963928E-1,9.717342682E0,9.773461947E0
6.029824125E1,-9.618997192E-1,3.942800903E-1,9.751471710E0,9.806727710E0
6.030824125E1,-9.680369568E-1,4.523593140E-1,9.780062256E0,9.838259106E0
6.031824025E1,-9.336085510E-1,5.011578369E-1,9.815837860E0,9.872864681E0
6.032824025E1,-8.900491333E-1,5.174739075E-1,9.844727783E0,9.898415622E0
6.033824025E1,-8.701405334E-1,5.472619629E-1,9.881551208E0,9.934872646E0
6.034823925E1,-8.548722839E-1,6.634204102E-1,9.687255249E0,9.747504682E0
6.035823925E1,-8.277786255E-1,7.158114624E-1,9.623487854E0,9.685510930E0
6.036823925E1,-8.831634521E-1,6.918612671E-1,9.579778748E0,9.645248081E0
6.037823825E1,-1.018182678E0,6.640191650E-1,9.886191559E0,9.960642598E0
6.038823825E1,-1.046174469E0,5.845344543E-1,9.857900391E0,9.930476406E0
6.039823725E1,-1.025667114E0,6.486012268E-1,9.870474243E0,9.944794536E0
6.040823725E1,-1.093326416E0,6.402186584E-1,9.658215637E0,9.740963601E0
6.041823725E1,-1.188977509E0,5.987548828E-1,9.737550659E0,9.828126361E0
6.042823625E1,-1.282383270E0,6.744973755E-1,9.731263733E0,9.838543968E0
6.043823625E1,-1.288670197E0,6.988966370E-1,9.602082367E0,9.713347166E0
6.044823625E1,-1.322200470E0,6.149212646E-1,9.345815277E0,9.458890286E0
6.045823525E1,-1.289418640E0,6.384223938E-1,9.506131897E0,9.614402073E0
6.046823525E1,-1.215322723E0,6.503974915E-1,9.417067108E0,9.517414520E0
6.047823525E1,-1.086740112E0,6.406677246E-1,9.293124847E0,9.378359592E0
6.048823425E1,-1.010698242E0,6.951544189E-1,9.275760956E0,9.356521357E0
6.049823425E1,-9.093589783E-1,6.939569092E-1,9.249266052E0,9.319733497E0
6.050823425E1,-8.981323242E-1,7.355703735E-1,9.289981384E0,9.362235821E0
6.051823325E1,-9.157955933E-1,7.580236816E-1,9.367220764E0,9.442357032E0
6.052823325E1,-9.732760620E-1,8.137078857E-1,9.446406097E0,9.531210572E0
6.053823325E1,-9.207353210E-1,9.439370728E-1,9.536818085E0,9.627547450E0
6.054823225E1,-9.623487854E-1,9.848020935E-1,9.386829987E0,9.487282411E0
6.055823225E1,-1.070573730E0,1.000369720E0,9.532028046E0,9.643983946E0
6.056823225E1,-1.233584747E0,1.092128906E0,9.704469452E0,9.843332983E0
6.057823125E1,-1.271905060E0,9.925859070E-1,9.810898132E0,9.942670236E0
6.058823125E1,-1.269510040E0,9.481283569E-1,1.010533585E1,1.022880324E1
6.059823125E1,-1.321452026E0,1.035696259E0,1.004411316E1,1.018347246E1
6.060823025E1,-1.315763855E0,9.527687073E-1,1.007509872E1,1.020522499E1
6.061823025E1,-1.356179810E0,9.481283569E-1,1.007300308E1,1.020801460E1
6.062823025E1,-1.358574829E0,9.611512756E-1,1.035157379E1,1.048449414E1
6.063822925E1,-1.352437592E0,9.325607300E-1,1.037567368E1,1.050492081E1
6.064822925E1,-1.350491638E0,9.244775391E-1,1.027373566E1,1.040327500E1
6.065822925E1,-1.266366577E0,8.961863708E-1,1.027837601E1,1.039479907E1
6.066822825E1,-1.291963348E0,9.132508850E-1,1.034917877E1,1.046941726E1
6.067822825E1,-1.295256500E0,8.716374207E-1,1.027747787E1,1.039538324E1
6.068822825E1,-1.281335449E0,8.843609619E-1,1.027553192E1,1.039280862E1
6.069822725E1,-1.300495605E0,8.999285889E-1,1.017583923E1,1.029800293E1
6.070822725E1,-1.363364868E0,9.015751648E-1,1.009515701E1,1.022662196E1
6.071822725E1,-1.353635101E0,9.449848938E-1,1.005249573E1,1.018714851E1
6.072822625E1,-1.320404205E0,8.436456299E-1,9.847571869E0,9.971453100E0
6.073822625E1,-1.357676697E0,7.652087402E-1,9.973759460E0,1.009478619E1
6.074822625E1,-1.466051331E0,6.905140686E-1,9.995314636E0,1.012582989E1
6.075822625E1,-1.569935303E0,5.837860107E-1,9.975855103E0,1.011549247E1
6.076822525E1,-1.649719391E0,5.370831299E-1,9.976453857E0,1.012618704E1
6.077822525E1,-1.679507446E0,4.567002869E-1,9.938582611E0,1.008983373E1
6.078822425E1,-1.673220520E0,4.384382629E-1,9.922715607E0,1.007234729E1
6.079822379E1,-1.666634216E0,4.569996643E-1,9.876611481E0,1.002666309E1
6.080822379E1,-1.620829468E0,4.812492371E-1,9.851763153E0,9.995795427E0
6.081822379E1,-1.555714874E0,4.873864746E-1,9.774523773E0,9.909546374E0
6.082822279E1,-1.556912384E0,4.954696655E-1,9.687554626E0,9.824366697E0
6.083822279E1,-1.591191101E0,4.852908325E-1,9.742340698E0,9.883349563E0
6.084822279E1,-1.683249664E0,4.918771362E-1,9.709708557E0,9.866798509E0
6.085822179E1,-1.708547058E0,5.037025452E-1,9.672286377E0,9.834936353E0
6.086822179E1,-1.701212311E0,5.050497437E-1,9.744735718E0,9.905002412E0
6.087822179E1,-1.614542542E0,5.171745300E-1,9.696985016E0,9.844071084E0
6.088822079E1,-1.593885498E0,5.264552307E-1,9.561816101E0,9.708035499E0
6.089822079E1,-1.587598572E0,4.831951904E-1,9.594148865E0,9.736613336E0
6.090822079E1,-1.474433899E0,5.755531311E-1,1.006417145E1,1.018787336E1
6.091821979E1,-1.410666504E0,4.519102478E-1,9.702074432E0,9.814502084E0
6.092821979E1,-1.213077393E0,7.014413452E-1,9.557026062E0,9.659209278E0
6.093821979E1,-1.152453461E0,8.663983154E-1,9.499545593E0,9.608338124E0
6.094821879E1,-9.370513916E-1,6.586303711E-1,9.366172943E0,9.435944832E0
6.095821879E1,-7.783813477E-1,5.881269836E-1,9.257349243E0,9.308613532E0
6.096821879E1,-6.731501770E-1,6.349795532E-1,9.538913727E0,9.583694761E0
6.097821779E1,-6.752458191E-1,6.718029785E-1,9.626032562E0,9.673043939E0
6.098821779E1,-7.789801025E-1,5.355862427E-1,9.665550385E0,9.711669623E0
6.099821779E1,-9.138496399E-1,4.179309082E-1,9.940528564E0,9.991190897E0
6.100821679E1,-1.139729919E0,3.863465881E-1,1.017539017E1,1.024630729E1
6.101821679E1,-1.356928253E0,2.914439392E-1,1.012329849E1,1.021799228E1
6.102821679E1,-1.521885223E0,3.519181824E-1,1.026505371E1,1.038322246E1
6.103821579E1,-1.580413513E0,2.269281006E-1,9.774224396E0,9.903770281E0
6.104821579E1,-1.475032654E0,1.190025330E-1,9.893526306E0,1.000358664E1
6.105821579E1,-1.368903351E0,1.395098877E-1,9.799821167E0,9.895951409E0
6.106821479E1,-1.359323273E0,1.636097717E-1,9.544152832E0,9.641855693E0
6.107821479E1,-1.322200470E0,2.104623413E-1,9.428293762E0,9.522879383E0
6.108821479E1,-1.268761597E0,2.818638611E-1,9.292675781E0,9.383124554E0
6.109821379E1,-1.334924011E0,2.477348328E-1,9.320368195E0,9.418739722E0
6.110821379E1,-1.423090668E0,1.817221069E-1,9.206904144E0,9.318009116E0
6.111821379E1,-1.553469543E0,1.700463867E-1,9.153465271E0,9.285909210E0
6.112821279E1,-1.528022461E0,2.621049500E-1,9.246571655E0,9.375640726E0
6.113821279E1,-1.418001251E0,2.526745605E-1,8.929231567E0,9.044653026E0
6.114821279E1,-1.306782532E0,4.155358887E-1,8.988508301E0,9.092504173E0
6.115821179E1,-1.359323273E0,5.736071777E-1,8.811576233E0,8.934240911E0
6.116821179E1,-1.287472687E0,5.935157776E-1,8.968599701E0,9.079957461E0
6.117821179E1,-1.352886658E0,6.885681152E-1,9.234297180E0,9.358240901E0
6.118821179E1,-1.528920593E0,6.724017334E-1,9.546547852E0,9.691558087E0
6.119821079E1,-1.742376709E0,7.625143433E-1,9.283993835E0,9.476805699E0
6.120821079E1,-1.778751068E0,5.978567505E-1,9.308692474E0,9.495954067E0
6.121821079E1,-1.929936676E0,8.264314270E-1,9.149573364E0,9.387349851E0
6.122820979E1,-1.919608154E0,1.078507233E0,9.460027771E0,9.712888280E0
6.123820979E1,-1.809287567E0,8.907975769E-1,9.390871582E0,9.604973238E0
6.124820979E1,-1.817071381E0,7.637118530E-1,9.591604156E0,9.792031173E0
6.125820879E1,-1.707199860E0,5.510041809E-1,9.875863037E0,1.003747018E1
6.126820879E1,-1.492546234E0,5.749543762E-1,9.960137787E0,1.008774561E1
6.127820879E1,-1.357227631E0,7.866142273E-1,9.803264008E0,9.927981365E0
6.128820779E1,-1.199156342E0,8.158035278E-1,9.734856262E0,9.842303479E0
6.129820779E1,-1.164877625E0,8.662486267E-1,9.671687622E0,9.780023927E0
6.130820779E1,-1.186283112E0,9.379495239E-1,9.643097076E0,9.760959899E0
6.131820679E1,-1.206491089E0,9.096583557E-1,9.694739685E0,9.811782541E0
6.132820679E1,-1.276246033E0,9.789642334E-1,9.623188477E0,9.756686495E0
6.133820679E1,-1.479972382E0,1.018182678E0,9.361682281E0,9.532476559E0
6.134820579E1,-1.685794373E0,1.012943573E0,9.645342407E0,9.843809603E0
6.135820579E1,-2.048789520E0,1.032103729E0,9.898915100E0,1.016126453E1
6.136820579E1,-2.367476807E0,9.433383179E-1,9.908644867E0,1.023113272E1
6.137820579E1,-2.499352570E0,7.854167175E-1,1.012778915E1,1.046115461E1
6.138820479E1,-2.608775024E0,7.529342651E-1,1.026670029E1,1.061968700E1
6.139820479E1,-2.698288879E0,6.810836792E-1,1.025352768E1,1.062447494E1
6.140820479E1,-2.751877441E0,6.798861694E-1,1.021775208E1,1.060365655E1
6.141820379E1,-2.658621368E0,6.885681152E-1,1.003782623E1,1.040674537E1
6.142820379E1,-2.453547821E0,7.538323975E-1,9.843979340E0,1.017310618E1
6.143820379E1,-2.243833923E0,8.701405334E-1,9.706864471E0,1.000075763E1
6.144820279E1,-2.033072205E0,8.605604553E-1,9.389674072E0,9.645720609E0
6.145820279E1,-1.782642975E0,7.602690125E-1,9.125623169E0,9.329138394E0
6.146820279E1,-1.584904175E0,7.051835632E-1,9.090146942E0,9.254186973E0
6.147820179E1,-1.594484253E0,7.078779602E-1,9.379644928E0,9.540503667E0
6.148820179E1,-1.765129395E0,6.584806824E-1,9.706565094E0,9.887703703E0
6.149820179E1,-1.924398193E0,6.261479187E-1,9.862540741E0,1.006802262E1
6.150820079E1,-2.006876678E0,7.090754700E-1,9.987979889E0,1.021225168E1
6.151820079E1,-1.994751892E0,7.240443420E-1,9.911189575E0,1.013582528E1
6.152820079E1,-1.916315002E0,6.568341064E-1,9.981692963E0,1.018517985E1
6.153819979E1,-1.895208893E0,7.589218140E-1,9.971364441E0,1.017820652E1
6.154819979E1,-1.880090332E0,8.969348145E-1,9.901310120E0,1.011806176E1
6.155819979E1,-1.819616089E0,8.104147339E-1,9.639504547E0,9.843161213E0
6.156819979E1,-1.695224762E0,6.179150391E-1,9.628577271E0,9.796178145E0
6.157819879E1,-1.609004059E0,5.951623535E-1,9.730066223E0,9.880146810E0
6.158819879E1,-1.581760712E0,6.375242615E-1,9.704918518E0,9.853621039E0
6.159819879E1,-1.565444641E0,6.553372192E-1,9.639953613E0,9.788196436E0
6.160819779E1,-1.588347015E0,6.529421997E-1,9.700128479E0,9.850973163E0
6.161819779E1,-1.566043396E0,6.391708374E-1,9.893376617E0,1.003692842E1
6.162819779E1,-1.535357208E0,6.165678406E-1,9.901908875E0,1.003918707E1
6.163819679E1,-1.373992767E0,5.288502502E-1,1.015009277E1,1.025631133E1
6.164819679E1,-1.271455994E0,3.885919189E-1,1.007614655E1,1.016348037E1
6.165819679E1,-1.256337433E0,2.113604736E-1,9.809101868E0,9.891488080E0
6.166819579E1,-1.227148132E0,7.559280396E-2,9.924811249E0,1.000067423E1
6.167819579E1,-1.226100311E0,1.556762695E-2,9.970915375E0,1.004602995E1
6.168819579E1,-1.208736420E0,-2.604583740E-2,1.000833755E1,1.008109829E1
6.169819579E1,-1.146316223E0,-1.526824951E-2,1.006177643E1,1.012687607E1
6.170819479E1,-9.747729492E-1,-5.972579956E-2,1.027134064E1,1.031766388E1
6.171819479E1,-8.723858643E-1,6.286926270E-3,1.004082001E1,1.007864887E1
6.172819479E1,-8.249345398E-1,8.592132568E-2,9.918224945E0,9.952843088E0
6.173819379E1,-7.415579224E-1,2.149530029E-1,1.032043854E1,1.034927846E1
6.174819379E1,-9.560618591E-1,2.318678284E-1,1.033870056E1,1.038540063E1
6.175819379E1,-1.084943848E0,1.375639343E-1,1.034289185E1,1.040054992E1
6.176819279E1,-1.213227081E0,1.541793823E-1,1.038839722E1,1.046013805E1
6.177819279E1,-1.343306580E0,2.082170105E-1,1.032927017E1,1.041833236E1
6.178819279E1,-1.371897125E0,2.588117981E-1,1.021565643E1,1.031061209E1
6.179819192E1,-1.366807709E0,3.647914124E-1,1.008872040E1,1.018741946E1
6.180819192E1,-1.293609924E0,3.629951477E-1,1.012299911E1,1.021177277E1
6.181819192E1,-1.256936188E0,3.751199341E-1,1.021909927E1,1.030294101E1
6.182819192E1,-1.297950897E0,3.727249146E-1,9.975855103E0,1.006684089E1
6.183819092E1,-1.241069183E0,3.448828125E-1,1.002600082E1,1.010840687E1
6.184819092E1,-1.268162842E0,3.938310242E-1,1.019155655E1,1.027770231E1
6.185819092E1,-1.407373352E0,3.285667419E-1,9.864187317E0,9.969495839E0
6.186818992E1,-1.547332306E0,3.391946411E-1,9.802216187E0,9.929387314E0
6.187818992E1,-1.530567169E0,2.113604736E-1,9.949360199E0,1.006861845E1
6.188818992E1,-1.649569702E0,1.513352966E-1,1.009889923E1,1.023385305E1
6.189818892E1,-1.715133362E0,4.775070190E-2,9.877958679E0,1.002586805E1
6.190818892E1,-1.430275726E0,-2.627037048E-1,9.812095642E0,9.919270275E0
6.191818892E1,-1.217568054E0,-1.302291870E-1,9.859247589E0,9.934998472E0
6.192818892E1,-1.109792175E0,-3.972738647E-1,9.343719635E0,9.417779028E0
6.193818792E1,-1.090931396E0,-8.113128662E-1,8.613687744E0,8.720319744E0
6.194818792E1,-1.320104828E0,-8.680448914E-1,8.855285339E0,8.995124075E0
6.195818792E1,-1.609153748E0,-8.149053955E-1,9.474846954E0,9.645007589E0
6.196818692E1,-1.899100800E0,-8.717871094E-1,1.012853760E1,1.034185044E1
6.197818692E1,-2.247875519E0,-1.032852173E0,1.056712555E1,1.085282776E1
6.198818692E1,-2.116299133E0,-1.387015686E0,1.025726990E1,1.056475841E1
6.199818592E1,-2.043700104E0,-1.254690857E0,9.844278717E0,1.013216575E1
6.200818592E1,-1.992356873E0,-9.068142700E-1,9.766889648E0,1.000919235E1
6.201818592E1,-2.032024384E0,-6.005511475E-1,9.549691315E0,9.781941984E0
6.202818492E1,-2.079176331E0,-3.703298950E-1,9.213191071E0,9.452143045E0
6.203818492E1,-2.050136719E0,-2.213896179E-1,9.168883209E0,9.397898341E0
6.204818492E1,-1.944157104E0,-6.346801758E-2,9.150770874E0,9.355232901E0
6.205818492E1,-1.924697571E0,2.224374390E-1,8.847800903E0,9.057456595E0
6.206818392E1,-1.840722198E0,4.643344116E-1,8.691974945E0,8.896869849E0
6.207818392E1,-1.796863403E0,6.632707214E-1,8.523724823E0,8.736276724E0
6.208818392E1,-1.708097992E0,7.701484680E-1,8.502918091E0,8.706913545E0
6.209818292E1,-1.701811066E0,8.328680420E-1,8.555758209E0,8.763037636E0
6.210818292E1,-1.702709198E0,7.491920471E-1,8.493936768E0,8.695255554E0
6.211818292E1,-1.667232971E0,5.691165161E-1,8.539142761E0,8.718974624E0
6.212818192E1,-1.653910675E0,5.427713013E-1,8.881630554E0,9.050601224E0
6.213818192E1,-1.566342773E0,4.490661621E-1,9.163943481E0,9.307682323E0
6.214818192E1,-1.322799225E0,2.377056885E-1,9.547296295E0,9.641429787E0
6.215818192E1,-1.299447784E0,1.586700439E-1,9.444011078E0,9.534310985E0
6.216818092E1,-1.281335449E0,1.327738953E-1,9.403595123E0,9.491419845E0
6.217818092E1,-1.347647552E0,1.106199646E-1,9.666298828E0,9.760416166E0
6.218818092E1,-1.601819000E0,6.885681152E-2,1.002854553E1,1.015589931E1
6.219817992E1,-1.801054688E0,-2.076182556E-1,9.949360199E0,1.011319295E1
6.220817992E1,-1.848506012E0,-4.415817261E-1,1.001582199E1,1.019454065E1
6.221817992E1,-1.680704956E0,-4.951702881E-1,1.029304550E1,1.044110858E1
6.222817992E1,-1.546733551E0,-3.579057312E-1,1.023047562E1,1.035292773E1
6.223817892E1,-1.415905609E0,-3.315605164E-1,1.023047562E1,1.033331275E1
6.224817892E1,-1.394949188E0,-3.014730835E-1,1.027134064E1,1.037001484E1
6.225817892E1,-1.559457092E0,-3.802093506E-1,1.006252487E1,1.018974349E1
6.226817792E1,-1.662293243E0,-4.171824646E-1,9.878258057E0,1.002582876E1
6.227817792E1,-1.819466400E0,-2.968327332E-1,9.906249847E0,1.007632640E1
6.228817792E1,-1.936223602E0,-1.422042847E-1,9.768835602E0,9.959886190E0
6.229817692E1,-1.940564575E0,-6.810836792E-2,9.528734894E0,9.724567769E0
6.230817692E1,-1.956431580E0,1.261875916E-1,9.630223846E0,9.827754533E0
6.231817692E1,-2.451152802E0,8.666976929E-1,9.985435181E0,1.031834438E1
6.232817692E1,-2.214494934E0,5.867797852E-1,9.869576111E0,1.013197073E1
6.233817592E1,-2.118843842E0,2.874023438E-1,9.356293488E0,9.597516718E0
6.234817592E1,-2.158960419E0,2.261796570E-1,9.152417450E0,9.406328322E0
6.235817592E1,-2.077679443E0,2.318678284E-1,9.293573914E0,9.525808661E0
6.236817492E1,-2.122885437E0,3.029699707E-1,9.312734070E0,9.556434965E0
6.237817492E1,-2.186802521E0,3.150947571E-1,9.300309906E0,9.559139832E0
6.238817492E1,-2.099983063E0,2.764750671E-1,9.504635010E0,9.737784861E0
6.239817392E1,-1.929188232E0,2.044747925E-1,9.856403503E0,1.004550980E1
6.240817392E1,-1.795815582E0,-3.861968994E-2,9.841883698E0,1.000445500E1
6.241817392E1,-1.694326630E0,-3.260220337E-1,9.615704041E0,9.769278238E0
6.242817392E1,-1.587748260E0,-5.761518860E-1,9.582922211E0,9.730636856E0
6.243817292E1,-1.662742310E0,-6.316864014E-1,9.499246216E0,9.664337451E0
6.244817292E1,-1.776655426E0,-6.761439514E-1,9.581874390E0,9.768622828E0
6.245817292E1,-1.921105042E0,-5.134323120E-1,1.006177643E1,1.025639324E1
6.246817192E1,-2.034419403E0,-3.755690002E-1,1.048105453E1,1.068327752E1
6.247817192E1,-2.085463257E0,-5.442681885E-1,1.049781967E1,1.071679069E1
6.248817192E1,-2.013762360E0,-7.152127075E-1,1.053060150E1,1.074524714E1
6.249817192E1,-1.912872162E0,-6.481521606E-1,1.046773224E1,1.066079731E1
6.250817092E1,-1.863325195E0,-4.523593140E-1,1.042222687E1,1.059714219E1
6.251817092E1,-1.935475159E0,-2.953358459E-1,1.032238449E1,1.050642227E1
6.252817092E1,-1.988015900E0,-2.656974792E-1,1.020053787E1,1.039585375E1
6.253816992E1,-2.022743683E0,-2.216889954E-1,1.010713211E1,1.030993489E1
6.254816992E1,-1.955832825E0,-1.748364258E-1,9.991871796E0,1.018299326E1
6.255816992E1,-1.797462158E0,-2.740800476E-1,1.000429596E1,1.016818213E1
6.256816992E1,-1.639241180E0,-3.302133179E-1,9.863289185E0,1.000403049E1
6.257816892E1,-1.383722534E0,-3.797602844E-1,9.660011902E0,9.765998969E0
6.258816892E1,-1.234183502E0,-1.654060364E-1,9.967023468E0,1.004450720E1
6.259816892E1,-1.363963623E0,4.849914551E-2,1.005863297E1,1.015080519E1
6.260816792E1,-1.444645844E0,2.769241333E-2,9.883497162E0,9.988557685E0
6.261816792E1,-1.500180359E0,-1.691482544E-2,9.809700623E0,9.923762065E0
6.262816792E1,-1.551224213E0,3.921844482E-2,9.760602722E0,9.883177634E0
6.263816792E1,-1.459465027E0,1.172062683E-1,9.706565094E0,9.816373128E0
6.264816692E1,-1.415456543E0,2.113604736E-1,9.570797424E0,9.677207955E0
6.265816692E1,-1.261277161E0,1.697470093E-1,9.315877533E0,9.402404391E0
6.266816692E1,-1.152154083E0,1.709445190E-1,9.063202972E0,9.137742018E0
6.267816592E1,-1.169068909E0,3.820056152E-1,9.098828888E0,9.181575983E0
6.268816592E1,-1.270258484E0,6.083349609E-1,9.186995544E0,9.294327043E0
6.269816592E1,-1.262324982E0,6.592291260E-1,9.144633636E0,9.254856657E0
6.270816592E1,-1.225950623E0,6.469546509E-1,9.090296631E0,9.195379170E0
6.271816492E1,-1.157093811E0,6.352789307E-1,9.204658813E0,9.298827307E0
6.272816492E1,-1.196461945E0,5.047503662E-1,9.175319824E0,9.266757146E0
6.273816492E1,-1.231040039E0,3.077600098E-1,9.168134766E0,9.255531907E0
6.274816392E1,-1.257534943E0,3.005749512E-1,9.355694733E0,9.444615575E0
6.275816392E1,-1.467847595E0,3.221301270E-1,9.416019287E0,9.535185556E0
6.276816392E1,-1.514999542E0,2.257305908E-1,9.443861389E0,9.567272122E0
6.277816392E1,-1.522334290E0,2.046244812E-1,9.394763489E0,9.519503867E0
6.278816292E1,-1.546134796E0,3.373983765E-1,9.371412048E0,9.504090396E0
6.279816625E1,-1.481918335E0,4.284091187E-1,9.407636719E0,9.533270423E0
6.280816625E1,-1.463506622E0,3.775149536E-1,9.331594849E0,9.453202187E0
6.281816525E1,-1.324745178E0,3.213816833E-1,9.466614075E0,9.564257316E0
6.282816525E1,-1.324146423E0,3.969744873E-1,9.579030304E0,9.678262967E0
6.283816525E1,-1.363813934E0,4.556524658E-1,9.624236298E0,9.731060165E0
6.284816525E1,-1.440903625E0,4.569996643E-1,9.635313263E0,9.753169414E0
6.285816425E1,-1.546883240E0,4.349954224E-1,9.676178284E0,9.808694865E0
6.286816425E1,-1.693578186E0,4.128414917E-1,9.637408905E0,9.793788622E0
6.287816425E1,-1.780247955E0,3.870950317E-1,9.654024353E0,9.824424235E0
6.288816325E1,-1.757644958E0,4.061054993E-1,9.786947937E0,9.951813272E0
6.289816325E1,-1.608255615E0,3.736230469E-1,9.921667786E0,1.005810976E1
6.290816325E1,-1.357976074E0,2.439926147E-1,1.003588028E1,1.013027761E1
6.291816325E1,-1.247356110E0,1.010398865E-1,9.979747009E0,1.005790518E1
