Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
168.3692069,0.002844086,-0.122595062,9.706265717
168.3791789,-0.023650818,-0.122445374,9.713001709
168.3891519,0.179327087,-0.125888214,9.647887115
168.3991239,0.269589386,-0.112865295,9.67078949
168.4090969,0.072449341,-0.111069031,9.76314743
168.4190699,-0.096698914,-0.162561951,9.904154205
168.4290419,0.010627899,-0.17663269,9.920919342
168.4390149,0.167950745,-0.136067047,9.885742493
168.4489879,0.11002121,-0.133821716,9.831405487
168.4589599,0.006137238,-0.110170898,9.775571594
168.4689329,0.184715881,-0.079035645,9.756261749
168.4789059,0.108075256,-0.07020401,9.763297119
168.4888779,0.004790039,-0.1088237,9.79952179
168.4988509,0.119002533,-0.114811249,9.782157898
168.5088239,0.336350555,-0.129181366,9.849218445
168.5187959,0.226778412,-0.139958954,9.888137512
168.5287689,-0.115559692,-0.169447632,10.0077388
168.5387409,-0.251327362,-0.14744339,10.07479935
168.5487139,-0.151484985,-0.14040802,10.07719437
168.5586869,-0.03397934,-0.142653351,9.940977631
168.5686589,-0.020956421,-0.098944244,9.84158432
168.5786319,0.441731415,-0.100291443,9.818382568
168.5886049,0.297730865,-0.060474243,9.756112061
168.5985769,0.037871246,-0.051941986,9.729766846
168.6085499,-0.132923584,-0.107027435,9.799222412
168.6185229,-0.099393311,-0.125588837,9.871072998
168.628494,0.152532806,-0.158071289,9.928553467
168.638467,0.149838409,-0.152532806,9.904603271
168.64844,-0.096848602,-0.183817749,9.987081757
168.658412,0.119601288,-0.170345764,10.09380981
168.668385,0.224233704,-0.175435181,9.99950592
168.678358,0.076640625,-0.133222961,9.869576111
168.68833,0.093256073,-0.071850586,9.832004242
168.698303,0.185614014,-0.083975372,9.864636383
168.708275,0.129780121,-0.079484711,9.880802765
168.718248,-0.076191559,-0.089962921,9.907447357
168.728221,-0.023800507,-0.113913116,9.957144012
168.738193,0.094902649,-0.161963196,9.912686462
168.748166,0.10178833,-0.218695221,9.903405762
168.758139,-0.026345215,-0.208815765,9.887987823
168.768111,0.17199234,-0.220042419,9.962682495
168.778084,0.120200043,-0.217348022,9.970765686
168.788057,0.102836151,-0.204025726,9.934391327
168.798029,0.151634674,-0.193846893,9.896071014
168.808002,0.051343231,-0.185464325,9.954150238
168.817975,0.072000275,-0.163160706,10.00953506
168.827947,0.040266266,-0.165705414,9.992919617
168.83792,-0.081430664,-0.198636932,9.929900665
168.847892,0.052091675,-0.183967438,9.850715332
168.857865,0.126636658,-0.21180954,9.901759186
168.867838,0.075293427,-0.211360474,9.909093933
168.87781,-0.107775879,-0.214204559,9.926008759
168.887783,-0.0199086,-0.20357666,9.904902649
168.897756,0.27961853,-0.191002808,9.84038681
168.907728,0.409398651,-0.196990356,9.797426147
168.917701,0.311801605,-0.205223236,9.809101868
168.927674,0.042212219,-0.23171814,9.79248642
168.937646,-0.038320313,-0.203127594,9.754615173
168.947619,-0.204923859,-0.224383392,9.739945679
168.957591,0.024399261,-0.251477051,9.737850037
168.967564,0.298179932,-0.228275299,9.696386261
168.977537,0.39083725,-0.257763977,9.797426147
168.987509,0.38844223,-0.243094482,9.768236847
168.997482,0.230969696,-0.259560242,9.780661011
169.007455,0.303269348,-0.227975922,9.807904358
169.017427,0.124241638,-0.217797089,9.84038681
169.0274,-0.015118561,-0.237106934,9.89187973
169.037373,0.091759186,-0.216000824,9.826016693
169.047345,0.176333313,-0.242645416,9.884994049
169.057318,0.167202301,-0.24219635,9.893675995
169.067291,0.267044678,-0.214653625,9.863139496
169.077263,0.298179932,-0.207318878,9.88140152
169.087236,0.28321106,-0.181722107,9.958191833
169.097208,0.160017242,-0.176333313,10.02779709
169.107181,-0.082478485,-0.147892456,10.01282822
169.117154,0.022153931,-0.131726074,9.983040161
169.127126,0.265697479,-0.154927826,9.999805298
169.137099,0.25970993,-0.156424713,9.987081757
169.147072,0.215701447,-0.154628448,9.945168915
169.157044,0.131576385,-0.179776154,9.916578369
169.167017,0.18486557,-0.180374908,9.908944244
169.17699,0.193996582,-0.185763702,9.925260315
169.186962,0.126636658,-0.176782379,9.93289444
169.196935,0.227377167,-0.156125336,9.90714798
169.206908,0.386196899,-0.159717865,9.969268799
169.21688,0.171692963,-0.161813507,9.934091949
169.226853,0.051792297,-0.137863312,9.961784363
169.236825,0.253572693,-0.165106659,9.974058838
169.246798,0.318537598,-0.161214752,9.968220978
169.256771,0.361198883,-0.170944519,10.00414627
169.266743,0.197589111,-0.202977905,10.03109024
169.276716,0.25970993,-0.208067322,10.04516098
169.286689,0.326920166,-0.221389618,9.986333313
169.296661,0.279019775,-0.185913391,10.02989273
169.306634,0.164657593,-0.160017242,10.03588028
169.316607,0.208516388,-0.159717865,10.00220032
169.326579,0.201630707,-0.146096191,9.948761444
169.336552,0.19893631,-0.136665802,10.01222946
169.346524,0.247585144,-0.131875763,10.03393433
169.356497,0.130678253,-0.148790588,10.04845413
169.36647,0.18726059,-0.193846893,10.05294479
169.376442,0.270637207,-0.16735199,10.08647507
169.386415,0.175285492,-0.171842651,10.07255402
169.396388,0.148491211,-0.163310394,10.04725662
169.40636,0.093705139,-0.165406036,10.01821701
169.416333,0.039068756,-0.155526581,10.03528152
169.426306,-0.035625916,-0.129331055,9.994715881
169.436278,0.076191559,-0.163609772,10.0170195
169.446251,0.158220978,-0.13921051,9.988129578
169.456223,0.172142029,-0.159418488,9.995464325
169.466196,0.15088623,-0.153880005,9.953252106
169.476169,0.202977905,-0.155825958,9.891580353
169.486141,0.084424438,-0.150586853,9.92002121
169.496114,-0.008681946,-0.162711639,9.893675995
169.506087,0.000898132,-0.188907166,9.862540741
169.516059,0.130827942,-0.14504837,9.845027161
169.526032,0.182769928,-0.168848877,9.837093658
169.536005,0.176782379,-0.170495453,9.82751358
169.545977,0.100291443,-0.160765686,9.795480194
169.55595,0.230969696,-0.174986115,9.89771759
169.565922,0.090262299,-0.175734558,9.998607788
169.575895,0.019010468,-0.182021484,9.962981873
169.585868,-0.024099884,-0.179776154,9.984686737
169.59584,0.109572144,-0.180973663,10.05069946
169.605813,0.167202301,-0.20237915,10.01926483
169.615786,0.046403503,-0.208067322,9.946665802
169.6257588,0.038919067,-0.150287476,9.91642868
169.6357318,0.042810974,-0.114212494,9.932744751
169.6457048,0.078885956,-0.131576385,9.883946228
169.6556768,-0.055235138,-0.14744339,9.896520081
169.6656498,0.05613327,-0.111218719,9.977801056
169.6756228,0.06780899,-0.138013,9.999056854
169.6855948,0.113763428,-0.140258331,10.04336472
169.6955678,0.074994049,-0.130229187,9.998907166
169.7055398,0.146545258,-0.108674011,9.948312378
169.7155128,0.201031952,-0.14624588,9.875413971
169.7254858,-0.009430389,-0.131426697,9.831854553
169.7354578,-0.050445099,-0.076191559,9.748477936
169.7454308,0.163160706,-0.126037903,9.724677429
169.7554038,0.299377441,-0.130977631,9.757010193
169.7653758,0.119601288,-0.133672028,9.737700348
169.7753488,0.066611481,-0.133672028,9.763746185
169.7853208,0.022303619,-0.152383118,9.795330505
169.7952938,0.163310394,-0.167501678,9.796378326
169.8052668,0.19070343,-0.127385101,9.74443634
169.8152388,-0.074694672,-0.137563934,9.749076691
169.8252118,0.148790588,-0.161663818,9.75850708
169.8351848,0.367485809,-0.167801056,9.733059998
169.8451568,0.161065063,-0.169447632,9.767638092
169.8551298,0.077389069,-0.154329071,9.808503113
169.8651028,-0.003442841,-0.151035919,9.817634125
169.8750748,-0.014819183,-0.168250122,9.857002258
169.8850478,-0.048050079,-0.127684479,9.822573853
169.8950198,-0.056432648,-0.1287323,9.849368134
169.9049928,0.160166931,-0.111069031,9.838291168
169.9149658,0.156275024,-0.117206268,9.83110611
169.9249378,0.073946228,-0.11585907,9.772428131
169.9349108,-0.002544708,-0.104333038,9.739496613
169.9448838,0.118104401,-0.097297668,9.762548676
169.9548558,0.006137238,-0.115260315,9.791588287
169.9648288,-0.030237122,-0.126486969,9.782307587
169.9748018,-0.099992065,-0.133522339,9.802365875
169.9847738,0.016765137,-0.161364441,9.878258057
169.9947468,-0.029638367,-0.152981873,9.893526306
170.0047188,-0.09595047,-0.181422729,9.830806732
170.0146918,-0.053887939,-0.197289734,9.86493576
170.0246648,0.016914825,-0.188158722,9.880952454
170.0346368,0.079185333,-0.151484985,9.916129303
170.0446098,-0.050594788,-0.188158722,9.948162689
170.0545828,0.015717316,-0.174087982,9.953401794
170.0645548,-0.083825684,-0.194894714,9.95504837
170.0745278,-0.039068756,-0.21644989,10.05638763
170.0845008,-0.093405762,-0.208965454,10.01073257
170.0944728,-0.215102692,-0.207019501,10.03662872
170.1044458,-0.135917358,-0.188757477,10.04082001
170.1144178,-0.017214203,-0.19190094,10.04366409
170.1243908,0.026345215,-0.229023743,10.0396225
170.1343638,0.103135529,-0.18606308,10.04635849
170.1443358,0.072000275,-0.176932068,10.07225464
170.1543088,-0.080083466,-0.181871796,10.1948497
170.1642818,-0.165855103,-0.171692963,10.22508682
170.1742538,-0.117355957,-0.152383118,10.18362305
170.1842268,0.020956421,-0.062270508,10.15757721
170.1941988,0.104333038,-0.120050354,10.17164795
170.2041718,0.191152496,-0.129331055,10.06970993
170.2141448,0.23396347,-0.100740509,9.881551208
170.2241168,0.242795105,-0.086819458,9.776170349
170.2340898,0.199834442,-0.074395294,9.809101868
170.2440628,0.045954437,-0.037122803,9.87436615
170.2540348,0.019459534,-0.019160156,9.834249573
170.2640078,0.10298584,-0.05613327,9.811496887
